idnos	affaire|affairé	bon	car	cela	chez	chose	comment	crime	destin	diable	dieu|dieux	empire	ennemi	fatal	fort	fou	funeste	fureur	gens|gent	gloire	haine	homme	honnête	horreur	immoler	jouer	loi	mariage	monsieur	pauvre	personne	petit	peuple	pleur	prier	prince	périr	rire	roi	régner	sang	seigneur	sot	très	trône	tyran	vengeance	victime	vite	vraiment	label
tc0478	0.6666666666666666	0.8333333333333334	0.3333333333333333	0.0	0.5	0.6666666666666666	0.6666666666666666	0.6666666666666666	0.6666666666666666	0.0	1.0	0.6666666666666666	1.0	0.5	1.0	0.3333333333333333	0.0	0.16666666666666666	0.16666666666666666	1.0	0.6666666666666666	0.5	0.0	0.8333333333333334	0.0	0.0	0.5	0.0	0.6666666666666666	0.16666666666666666	1.0	0.0	0.5	0.16666666666666666	0.3333333333333333	0.8333333333333334	0.8333333333333334	0.0	1.0	0.0	1.0	0.0	0.0	0.3333333333333333	0.0	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.0	0.16666666666666666	tragicomedie
tc0479	0.3333333333333333	1.0	0.3333333333333333	0.3333333333333333	0.16666666666666666	0.3333333333333333	0.16666666666666666	1.0	0.6666666666666666	0.0	1.0	0.3333333333333333	0.8333333333333334	0.6666666666666666	1.0	0.3333333333333333	1.0	0.3333333333333333	0.0	0.8333333333333334	0.6666666666666666	0.8333333333333334	0.0	0.6666666666666666	0.16666666666666666	0.0	0.5	0.0	0.0	0.6666666666666666	0.6666666666666666	0.0	0.5	0.6666666666666666	0.16666666666666666	0.8333333333333334	0.6666666666666666	0.0	1.0	0.8333333333333334	1.0	0.5	0.0	0.5	0.0	0.16666666666666666	0.5	0.5	0.0	0.0	tragicomedie
tc0481	0.8	0.8	0.0	0.2	0.6	0.8	0.4	1.0	0.4	0.0	0.2	0.8	0.6	0.2	1.0	0.0	0.4	0.6	0.0	1.0	0.2	0.6	0.2	0.6	0.0	0.0	0.6	0.0	0.6	0.4	0.8	0.2	0.8	0.2	0.0	1.0	1.0	0.4	1.0	0.4	1.0	0.6	0.0	0.8	0.0	0.2	0.4	0.0	0.4	0.0	tragicomedie
tc0539	0.0	0.0	0.0	0.4	0.0	1.0	0.4	1.0	0.2	0.0	1.0	1.0	0.6	0.4	0.2	0.2	0.8	0.0	0.0	0.6	0.6	0.8	0.0	0.0	0.2	0.2	1.0	0.0	0.0	0.0	0.8	0.2	0.6	0.2	0.6	1.0	0.4	0.0	1.0	0.6	0.8	1.0	0.0	0.4	0.8	0.2	0.4	0.2	0.0	0.2	tragicomedie
tc0540	0.2	0.2	0.0	0.0	1.0	0.6	0.2	1.0	0.2	0.0	0.8	0.8	1.0	0.8	0.8	0.0	0.8	0.8	0.2	0.4	1.0	1.0	0.0	0.8	0.8	0.0	0.8	0.0	0.0	0.0	0.6	0.0	0.2	0.2	0.2	1.0	1.0	0.0	0.6	0.4	1.0	0.4	0.0	0.2	0.4	0.4	0.8	0.6	0.0	0.0	tragicomedie
tc0543	0.3333333333333333	1.0	1.0	1.0	0.5	1.0	1.0	0.3333333333333333	0.6666666666666666	0.0	1.0	0.5	0.3333333333333333	0.3333333333333333	0.8333333333333334	0.8333333333333334	0.6666666666666666	0.3333333333333333	1.0	0.8333333333333334	0.0	1.0	0.16666666666666666	0.5	0.0	0.16666666666666666	0.5	0.16666666666666666	0.16666666666666666	0.6666666666666666	1.0	0.3333333333333333	0.5	0.16666666666666666	0.6666666666666666	1.0	0.16666666666666666	0.5	1.0	0.0	0.3333333333333333	1.0	0.3333333333333333	0.6666666666666666	0.5	0.6666666666666666	0.16666666666666666	0.3333333333333333	0.0	0.8333333333333334	tragicomedie
tc0545	0.0	0.6666666666666666	0.16666666666666666	0.5	0.3333333333333333	0.5	0.16666666666666666	0.6666666666666666	1.0	0.16666666666666666	1.0	0.3333333333333333	0.6666666666666666	0.5	0.8333333333333334	0.16666666666666666	0.0	0.6666666666666666	0.0	1.0	0.16666666666666666	0.6666666666666666	0.16666666666666666	0.5	0.0	0.3333333333333333	0.6666666666666666	0.0	0.0	0.16666666666666666	0.6666666666666666	0.6666666666666666	0.16666666666666666	0.6666666666666666	0.3333333333333333	0.6666666666666666	0.0	0.6666666666666666	1.0	0.0	0.8333333333333334	0.0	0.0	0.0	0.5	0.16666666666666666	0.0	0.3333333333333333	0.16666666666666666	0.0	tragicomedie
tc0547	0.125	0.75	0.25	0.625	0.25	0.75	0.375	0.75	0.875	0.0	0.75	0.5	0.75	0.0	0.75	0.5	0.125	1.0	0.125	0.875	0.625	1.0	0.25	0.75	0.125	0.5	0.75	0.0	0.625	0.25	0.5	0.5	0.375	0.375	0.25	0.875	0.125	0.75	0.125	0.125	1.0	0.0	0.25	0.125	0.0	0.875	0.375	0.25	0.125	0.375	tragicomedie
tc0549	0.375	0.375	0.25	0.25	0.125	0.375	0.5	1.0	0.875	0.0	1.0	0.25	0.625	0.5	0.875	0.0	0.375	1.0	0.125	0.875	1.0	0.625	0.125	0.375	0.125	0.125	0.75	0.0	0.0	0.125	0.375	0.375	0.25	0.875	0.125	0.875	0.625	0.375	0.625	0.5	0.875	0.0	0.0	0.125	0.0	0.25	0.625	0.25	0.0	0.125	tragicomedie
tc0551	0.0	0.2	0.4	0.0	0.4	0.2	0.2	1.0	1.0	0.0	1.0	0.8	1.0	0.6	1.0	0.0	0.2	0.8	0.0	1.0	0.6	0.8	0.0	0.4	0.6	0.0	1.0	0.0	0.0	0.0	0.2	0.0	0.8	0.0	0.4	0.0	0.8	0.2	0.2	0.2	0.8	0.6	0.0	0.0	0.0	0.0	0.0	0.8	0.0	0.2	tragicomedie
tc0625	0.5	0.16666666666666666	0.16666666666666666	0.3333333333333333	0.0	0.5	0.5	0.6666666666666666	0.8333333333333334	0.0	1.0	0.8333333333333334	0.3333333333333333	0.3333333333333333	0.8333333333333334	0.16666666666666666	0.6666666666666666	0.5	0.0	1.0	0.8333333333333334	0.6666666666666666	0.0	0.16666666666666666	0.16666666666666666	0.16666666666666666	1.0	0.0	0.0	0.16666666666666666	0.8333333333333334	0.3333333333333333	0.0	0.6666666666666666	0.16666666666666666	1.0	0.16666666666666666	0.3333333333333333	0.8333333333333334	0.3333333333333333	0.5	0.6666666666666666	0.0	0.16666666666666666	0.0	0.0	0.6666666666666666	0.16666666666666666	0.0	0.0	tragicomedie
tc0697	0.0	0.5	0.3333333333333333	0.0	0.5	0.6666666666666666	0.3333333333333333	0.8333333333333334	0.6666666666666666	0.0	0.16666666666666666	0.3333333333333333	0.5	0.8333333333333334	1.0	0.0	0.6666666666666666	0.6666666666666666	0.3333333333333333	0.5	0.8333333333333334	0.5	0.0	0.3333333333333333	0.16666666666666666	0.0	0.6666666666666666	0.16666666666666666	0.3333333333333333	0.0	0.3333333333333333	0.0	0.0	0.5	0.3333333333333333	0.6666666666666666	0.8333333333333334	0.16666666666666666	0.0	0.3333333333333333	0.8333333333333334	1.0	0.0	0.16666666666666666	0.3333333333333333	0.5	0.8333333333333334	0.0	0.0	0.0	tragicomedie
tc0704	0.0	0.0	0.5	0.16666666666666666	0.8333333333333334	0.0	0.16666666666666666	0.8333333333333334	0.3333333333333333	0.0	0.6666666666666666	0.8333333333333334	0.16666666666666666	0.6666666666666666	0.6666666666666666	0.0	0.6666666666666666	0.3333333333333333	0.0	0.6666666666666666	1.0	0.16666666666666666	0.0	0.6666666666666666	0.0	0.0	0.6666666666666666	0.3333333333333333	0.0	0.0	0.5	0.0	0.0	0.3333333333333333	0.0	1.0	0.0	0.0	1.0	0.8333333333333334	1.0	1.0	0.0	0.0	0.6666666666666666	0.0	0.3333333333333333	0.0	0.0	0.0	tragicomedie
tc0751	0.4	1.0	1.0	0.6	1.0	1.0	1.0	0.8	0.2	1.0	0.8	0.0	0.4	0.0	1.0	0.6	0.2	0.4	0.6	0.4	0.0	1.0	0.2	0.6	0.0	0.4	0.2	0.2	1.0	0.6	0.4	0.6	0.0	0.2	0.6	0.0	0.8	0.8	0.2	0.0	0.0	0.2	0.6	0.2	0.0	0.0	0.4	0.2	0.4	0.2	tragicomedie
tc0752	0.16666666666666666	1.0	0.6666666666666666	0.0	0.16666666666666666	0.5	0.5	0.6666666666666666	0.6666666666666666	0.0	1.0	0.5	0.8333333333333334	0.6666666666666666	0.6666666666666666	0.5	0.6666666666666666	0.8333333333333334	0.6666666666666666	0.8333333333333334	1.0	0.8333333333333334	0.3333333333333333	0.6666666666666666	0.16666666666666666	0.0	0.8333333333333334	0.0	0.16666666666666666	0.0	0.0	0.16666666666666666	0.0	0.6666666666666666	0.16666666666666666	0.8333333333333334	0.5	0.3333333333333333	0.16666666666666666	0.3333333333333333	0.8333333333333334	0.0	0.0	0.0	0.0	0.3333333333333333	0.6666666666666666	0.0	0.0	0.0	tragicomedie
tc0754	0.3333333333333333	0.8333333333333334	0.8333333333333334	0.0	0.5	0.5	0.6666666666666666	0.5	0.8333333333333334	0.0	1.0	0.8333333333333334	0.5	0.0	0.8333333333333334	0.0	0.0	0.16666666666666666	0.16666666666666666	0.8333333333333334	0.5	0.3333333333333333	0.5	0.16666666666666666	0.3333333333333333	0.16666666666666666	1.0	0.0	0.8333333333333334	0.3333333333333333	0.16666666666666666	0.16666666666666666	0.16666666666666666	0.8333333333333334	0.16666666666666666	0.0	0.16666666666666666	0.8333333333333334	0.0	0.16666666666666666	0.6666666666666666	0.0	0.16666666666666666	0.16666666666666666	0.0	0.6666666666666666	0.16666666666666666	0.0	0.16666666666666666	0.0	tragicomedie
tc0758	0.3333333333333333	0.3333333333333333	0.5	0.0	0.6666666666666666	0.5	0.0	0.3333333333333333	0.8333333333333334	0.0	0.3333333333333333	0.8333333333333334	0.6666666666666666	0.6666666666666666	0.8333333333333334	0.16666666666666666	0.3333333333333333	0.6666666666666666	0.3333333333333333	0.6666666666666666	1.0	0.8333333333333334	0.16666666666666666	0.3333333333333333	0.0	0.0	0.8333333333333334	0.0	0.0	0.16666666666666666	0.3333333333333333	0.0	0.5	0.0	0.3333333333333333	1.0	0.16666666666666666	0.5	1.0	0.8333333333333334	0.6666666666666666	0.8333333333333334	0.0	0.0	0.8333333333333334	0.16666666666666666	0.0	0.16666666666666666	0.0	0.16666666666666666	tragicomedie
tc0762	0.16666666666666666	0.6666666666666666	0.16666666666666666	0.0	0.5	0.3333333333333333	0.3333333333333333	0.8333333333333334	0.6666666666666666	0.0	0.3333333333333333	0.6666666666666666	0.8333333333333334	0.6666666666666666	0.5	0.16666666666666666	0.16666666666666666	0.8333333333333334	0.5	0.6666666666666666	1.0	0.3333333333333333	0.3333333333333333	0.8333333333333334	0.16666666666666666	0.0	0.8333333333333334	0.0	0.0	0.0	0.3333333333333333	0.0	0.5	0.3333333333333333	0.0	1.0	0.0	0.3333333333333333	1.0	0.6666666666666666	1.0	0.8333333333333334	0.3333333333333333	0.0	0.8333333333333334	0.16666666666666666	0.3333333333333333	0.3333333333333333	0.0	0.16666666666666666	tragicomedie
tc0781	0.3333333333333333	1.0	0.5	1.0	0.0	0.5	0.6666666666666666	0.5	0.8333333333333334	0.16666666666666666	0.8333333333333334	0.3333333333333333	0.5	0.3333333333333333	1.0	0.0	0.16666666666666666	0.5	0.8333333333333334	1.0	0.16666666666666666	0.5	0.5	0.0	0.3333333333333333	0.0	0.8333333333333334	0.0	0.6666666666666666	0.5	0.8333333333333334	0.3333333333333333	0.0	0.16666666666666666	0.6666666666666666	0.0	0.3333333333333333	0.5	0.6666666666666666	0.3333333333333333	0.5	0.5	0.16666666666666666	0.0	0.3333333333333333	0.16666666666666666	0.5	0.5	0.5	0.16666666666666666	tragicomedie
tc0787	0.8333333333333334	1.0	0.8333333333333334	0.8333333333333334	0.6666666666666666	0.8333333333333334	0.8333333333333334	0.5	0.16666666666666666	0.5	0.3333333333333333	0.0	0.8333333333333334	0.16666666666666666	1.0	0.8333333333333334	0.3333333333333333	0.6666666666666666	0.6666666666666666	0.6666666666666666	0.16666666666666666	1.0	0.16666666666666666	0.0	0.0	0.3333333333333333	0.5	0.3333333333333333	0.8333333333333334	0.3333333333333333	1.0	0.5	0.0	0.3333333333333333	0.6666666666666666	0.0	0.8333333333333334	0.6666666666666666	0.3333333333333333	0.0	0.5	0.6666666666666666	0.3333333333333333	1.0	0.0	0.0	0.3333333333333333	0.16666666666666666	0.6666666666666666	0.16666666666666666	tragicomedie
tc0788	0.8	0.8	0.6	0.2	1.0	1.0	0.4	0.6	0.6	0.2	0.8	0.0	1.0	0.6	1.0	0.2	0.8	0.4	0.2	0.6	0.8	1.0	0.0	0.6	0.0	0.0	0.4	0.4	0.8	0.2	0.8	0.4	0.0	0.4	0.6	0.0	0.2	0.2	0.0	0.6	0.8	0.8	0.2	0.4	0.0	0.2	0.6	0.2	0.2	0.0	tragicomedie
tc0794	0.3333333333333333	0.8333333333333334	0.6666666666666666	0.5	0.0	0.8333333333333334	0.3333333333333333	1.0	1.0	0.0	1.0	0.3333333333333333	0.6666666666666666	0.6666666666666666	0.8333333333333334	0.0	0.8333333333333334	1.0	0.6666666666666666	1.0	0.8333333333333334	0.8333333333333334	0.0	0.5	0.0	0.16666666666666666	0.6666666666666666	0.0	0.0	0.5	0.5	0.0	0.3333333333333333	0.6666666666666666	0.16666666666666666	1.0	0.6666666666666666	0.16666666666666666	1.0	0.6666666666666666	0.8333333333333334	1.0	0.0	0.0	0.8333333333333334	0.8333333333333334	0.6666666666666666	0.5	0.16666666666666666	0.16666666666666666	tragicomedie
tc0797	0.2857142857142857	0.8571428571428571	1.0	0.8571428571428571	0.14285714285714285	0.5714285714285714	0.5714285714285714	0.8571428571428571	0.7142857142857143	0.0	0.2857142857142857	0.7142857142857143	0.42857142857142855	0.7142857142857143	0.8571428571428571	0.0	1.0	0.8571428571428571	0.14285714285714285	0.8571428571428571	0.42857142857142855	0.8571428571428571	0.0	0.5714285714285714	0.14285714285714285	0.0	0.7142857142857143	0.0	0.0	0.42857142857142855	0.42857142857142855	0.0	0.2857142857142857	0.7142857142857143	0.2857142857142857	0.8571428571428571	0.2857142857142857	0.14285714285714285	1.0	0.7142857142857143	0.8571428571428571	0.8571428571428571	0.0	0.0	0.7142857142857143	0.8571428571428571	0.42857142857142855	0.2857142857142857	0.42857142857142855	0.14285714285714285	tragicomedie
tc0799	0.14285714285714285	1.0	1.0	0.5714285714285714	0.5714285714285714	1.0	0.42857142857142855	0.7142857142857143	1.0	0.0	1.0	0.2857142857142857	0.7142857142857143	0.42857142857142855	1.0	0.0	0.5714285714285714	0.14285714285714285	0.2857142857142857	1.0	0.2857142857142857	1.0	0.0	0.2857142857142857	0.2857142857142857	0.14285714285714285	0.8571428571428571	0.14285714285714285	0.42857142857142855	0.5714285714285714	0.7142857142857143	0.7142857142857143	0.7142857142857143	0.5714285714285714	0.14285714285714285	0.14285714285714285	0.42857142857142855	0.2857142857142857	0.7142857142857143	0.14285714285714285	1.0	0.0	0.2857142857142857	0.2857142857142857	0.2857142857142857	0.2857142857142857	0.14285714285714285	0.14285714285714285	0.5714285714285714	0.14285714285714285	tragicomedie
tc0800	0.2	1.0	0.8	0.6	0.8	0.8	0.2	0.6	0.6	0.0	1.0	0.2	1.0	0.2	1.0	0.4	0.4	0.2	0.0	0.8	0.8	1.0	0.2	0.0	0.0	0.0	1.0	0.0	0.8	0.2	0.6	0.0	0.0	0.8	0.2	0.0	0.2	0.2	0.0	0.4	1.0	0.2	0.2	0.2	0.2	0.2	0.4	0.0	0.4	0.0	tragicomedie
tc0801	0.0	0.8	0.8	0.6	0.2	0.8	0.0	0.6	0.8	0.0	0.8	0.8	0.6	0.6	1.0	0.0	0.6	0.8	0.4	1.0	0.4	0.6	0.0	0.2	0.2	0.4	0.6	0.0	0.2	0.4	0.8	0.0	0.6	0.2	0.0	1.0	1.0	0.4	1.0	0.8	1.0	0.0	0.0	0.0	0.6	0.4	0.4	0.2	0.4	0.0	tragicomedie
tc0802	0.2	0.6	1.0	0.6	0.6	0.8	0.6	1.0	0.4	0.0	1.0	1.0	1.0	0.6	1.0	0.4	0.0	0.8	0.2	1.0	0.4	0.8	0.0	0.4	0.2	0.2	1.0	0.0	0.2	0.2	0.6	0.6	0.8	0.4	0.2	1.0	0.0	0.6	1.0	1.0	1.0	0.6	0.0	0.0	0.8	0.8	0.2	0.0	0.4	0.0	tragicomedie
tc0836	0.6666666666666666	1.0	1.0	0.8333333333333334	0.16666666666666666	0.6666666666666666	0.8333333333333334	0.8333333333333334	0.6666666666666666	1.0	1.0	0.16666666666666666	0.6666666666666666	0.0	1.0	0.16666666666666666	0.6666666666666666	0.5	0.6666666666666666	0.3333333333333333	0.0	0.8333333333333334	0.0	0.5	0.0	0.0	0.5	0.16666666666666666	1.0	0.8333333333333334	0.3333333333333333	0.8333333333333334	0.0	0.8333333333333334	0.6666666666666666	0.16666666666666666	0.3333333333333333	0.16666666666666666	0.3333333333333333	0.16666666666666666	0.6666666666666666	0.3333333333333333	0.6666666666666666	0.3333333333333333	0.0	0.16666666666666666	0.3333333333333333	0.16666666666666666	0.5	0.5	tragicomedie
